order_id,customer_id,cust_type,product_code,plant_id,order_date,delivery_date,order_quantity,order_value,order_status,geo_region,geo_zone,sbu_id,sbu_grp,org_unit,gbe_id,shipment_id,handled_by,customer_segment,customer_priority,material_num,discount,payment_type,tax_applied,freight_cost,currency,exchange_rate,order_fulfilled_by,returns,is_expedited
609,1116,Retail,417,50,2025-08-31,2025-09-04,94,7675.087255285986,Pending,East,Zone1,49,GroupC,Unit3,5377,10447,AgentC,Medium,Low,36177,0.0982135899307157,Card,6.521579557898004,340.0100076414598,INR,0.7394241611581959,Warehouse3,4,False
610,1829,Retail,601,42,2025-09-01,2025-09-05,34,9410.150152277394,Pending,North,Zone3,48,GroupB,Unit1,5453,10883,AgentA,Medium,High,43682,0.11983512704211557,UPI,14.297494318497437,216.77126139221986,USD,1.4603537872720826,Warehouse3,3,True
611,1790,Retail,927,59,2025-09-02,2025-09-06,37,256.6494027685261,Cancelled,West,Zone1,71,GroupC,Unit2,5190,10886,AgentA,Medium,Medium,28228,0.019133742085642537,NetBanking,5.972182327468092,437.48074166970866,USD,1.1649183319786083,Warehouse1,2,True
612,1126,Wholesale,480,77,2025-09-03,2025-09-07,6,5275.325401462511,Cancelled,North,Zone3,87,GroupB,Unit1,5890,10473,AgentB,Small,High,44763,0.07658328146595482,NetBanking,16.923280656612846,172.9558466794389,INR,1.3518149450776198,Warehouse2,3,True
613,1392,Wholesale,722,80,2025-09-04,2025-09-08,7,4761.58682660945,Cancelled,West,Zone1,62,GroupC,Unit1,5439,10655,AgentB,Large,Medium,34009,0.18884473489475737,Card,14.640021780319232,75.01420281481624,USD,1.0384945580381844,Warehouse3,0,True
614,1907,Retail,113,95,2025-09-05,2025-09-09,96,6594.94471755947,Delivered,North,Zone3,13,GroupA,Unit1,5186,10777,AgentB,Medium,High,10094,0.11790107683508509,UPI,9.361398677570854,407.6637584572391,INR,1.4226517340529485,Warehouse1,0,True
615,1640,Retail,603,42,2025-09-06,2025-09-10,96,5639.830659206886,Cancelled,West,Zone1,91,GroupC,Unit3,5830,10108,AgentB,Medium,High,25100,0.06890037102849234,UPI,9.718204129929397,340.2344799810101,INR,1.0866545772418026,Warehouse3,3,True
616,1057,Wholesale,330,90,2025-09-07,2025-09-11,25,6901.687590766557,Cancelled,East,Zone1,34,GroupA,Unit1,5366,10705,AgentA,Large,Medium,42917,0.12513343612631864,Card,11.584449250653318,128.49154633708508,EUR,1.1591562577605354,Warehouse1,3,True
617,1633,Retail,183,33,2025-09-08,2025-09-12,33,6615.017589016985,Pending,East,Zone3,16,GroupA,Unit1,5088,10034,AgentC,Large,Low,27430,0.18208221791562323,Card,9.692602377431022,272.8611154606942,USD,1.0934351840501255,Warehouse2,1,False
618,1512,Retail,229,70,2025-09-09,2025-09-13,55,1258.4160760936675,Cancelled,East,Zone2,37,GroupA,Unit1,5186,10466,AgentC,Medium,Medium,45571,0.05479812009451801,NetBanking,15.185091168698104,206.90764591095828,INR,1.2866226366941214,Warehouse2,3,False
619,1750,Retail,842,70,2025-09-10,2025-09-14,58,8017.207344825324,Pending,North,Zone2,78,GroupA,Unit2,5818,10901,AgentC,Medium,Medium,34974,0.10102334369413489,Card,17.671580273321005,470.0412904534723,USD,1.1533248620816499,Warehouse2,0,False
620,1801,Wholesale,937,37,2025-09-11,2025-09-15,7,1320.002499591616,Cancelled,East,Zone1,76,GroupA,Unit1,5945,10274,AgentB,Large,Medium,41129,0.19173813078235108,Card,12.598779700696511,307.59272455110823,INR,0.9172791388643181,Warehouse2,2,True
621,1095,Retail,244,67,2025-09-12,2025-09-16,57,7015.453189570458,Pending,South,Zone3,29,GroupB,Unit3,5131,10186,AgentA,Medium,Medium,30860,0.03447922865969053,Card,10.798485259677875,87.61073798162587,INR,0.816431625058117,Warehouse3,0,False
622,1637,Wholesale,990,52,2025-09-13,2025-09-17,12,4219.839139642007,Cancelled,East,Zone2,92,GroupB,Unit1,5871,10948,AgentA,Medium,Medium,17276,0.14393278511934232,UPI,7.8960638234868235,256.05274179212273,EUR,1.1848995111063823,Warehouse1,1,False
623,1117,Retail,956,50,2025-09-14,2025-09-18,16,5187.122272308319,Pending,West,Zone3,20,GroupB,Unit1,5634,10242,AgentA,Small,High,10551,0.12289620164059648,Card,13.494634450221403,432.65284793668684,INR,1.091343969237629,Warehouse2,3,True
624,1559,Wholesale,127,48,2025-09-15,2025-09-19,80,9042.650342319535,Delivered,West,Zone2,76,GroupA,Unit2,5559,10263,AgentC,Large,High,18486,0.13593502622812698,NetBanking,13.912499203600163,339.03336831590616,EUR,0.7767805573568903,Warehouse3,2,False
625,1600,Wholesale,165,95,2025-09-16,2025-09-20,43,8909.848892087517,Pending,West,Zone3,96,GroupC,Unit1,5799,10973,AgentB,Small,Low,27527,0.07024392613351393,NetBanking,13.907477891186728,422.8015172883416,USD,1.0164939726346147,Warehouse2,0,True
626,1487,Retail,262,58,2025-09-17,2025-09-21,77,8196.777425984792,Pending,North,Zone1,16,GroupB,Unit3,5375,10521,AgentA,Small,Low,19745,0.06277587469675298,NetBanking,5.3508054662904,132.69566379416375,EUR,1.1118211376003628,Warehouse2,2,True
627,1236,Wholesale,328,26,2025-09-18,2025-09-22,7,5150.4689665176,Pending,South,Zone3,32,GroupC,Unit1,5690,10962,AgentB,Large,Medium,22997,0.1368419341176741,Card,16.688587308586122,445.2921747532955,EUR,1.361514587060472,Warehouse2,4,True
628,1884,Retail,360,79,2025-09-19,2025-09-23,51,7388.774120324948,Cancelled,East,Zone2,70,GroupC,Unit3,5691,10677,AgentA,Small,Low,28330,0.043108657020909075,UPI,9.395385324579298,380.2495525938443,USD,0.7608808446666898,Warehouse1,0,False
629,1896,Wholesale,548,79,2025-09-20,2025-09-24,73,5177.680849636213,Cancelled,South,Zone1,80,GroupA,Unit2,5098,10540,AgentB,Medium,Low,48585,0.08393094897180103,Card,14.674154912260917,367.16774016465854,EUR,0.9787962785968023,Warehouse1,4,True
630,1271,Retail,523,74,2025-09-21,2025-09-25,32,8709.100216500297,Cancelled,South,Zone3,43,GroupA,Unit1,5841,10782,AgentA,Small,Medium,34829,0.037634929210583604,Card,14.877489792304157,179.80512418412695,EUR,1.3581248981683083,Warehouse1,2,False
631,1188,Retail,559,83,2025-09-22,2025-09-26,75,4087.4807490057087,Delivered,West,Zone2,28,GroupA,Unit2,5033,10086,AgentB,Large,High,18070,0.0016609682246659487,NetBanking,13.457214724559114,444.9524512426588,INR,1.218739145417263,Warehouse2,3,True
632,1998,Wholesale,775,94,2025-09-23,2025-09-27,8,9705.32990970728,Delivered,West,Zone1,67,GroupB,Unit1,5931,10534,AgentA,Medium,High,11320,0.1940114720076139,Card,10.133264800875798,322.6098949226761,EUR,0.9319666574430294,Warehouse3,3,True
633,1703,Retail,400,14,2025-09-24,2025-09-28,97,9329.995306465888,Pending,West,Zone3,18,GroupA,Unit3,5581,10209,AgentA,Medium,Low,33507,0.08634059573128382,UPI,12.908994818614833,427.40134366277323,INR,1.3762680976181139,Warehouse3,3,False
634,1446,Retail,402,11,2025-09-25,2025-09-29,87,7441.865932572677,Delivered,North,Zone2,57,GroupB,Unit2,5170,10045,AgentB,Medium,High,48921,0.19386992288396507,NetBanking,5.522582986352395,186.8760134332732,EUR,1.0946348644501538,Warehouse3,4,True
635,1580,Wholesale,386,31,2025-09-26,2025-09-30,89,2866.2172533431126,Pending,South,Zone3,91,GroupB,Unit1,5365,10466,AgentB,Medium,High,16589,0.02806470395356522,UPI,14.904645298442782,81.36952462153468,USD,1.0986815130483685,Warehouse2,3,False
636,1789,Retail,494,66,2025-09-27,2025-10-01,72,1403.370529053258,Pending,South,Zone3,50,GroupB,Unit3,5783,10539,AgentC,Small,Low,37459,0.11747335589149721,UPI,6.294652428268406,172.84521830795794,USD,1.4812698713603074,Warehouse1,1,True
637,1860,Retail,109,75,2025-09-28,2025-10-02,45,8561.564155922655,Pending,North,Zone1,57,GroupB,Unit2,5058,10025,AgentB,Small,Medium,25589,0.04019480655824792,UPI,10.157762035394821,233.07953021383943,EUR,1.4576932025891027,Warehouse3,0,True
638,1246,Wholesale,806,83,2025-09-29,2025-10-03,86,1736.4926327658166,Delivered,North,Zone1,54,GroupA,Unit1,5180,10265,AgentA,Medium,Low,46375,0.15801482539265496,Card,6.347044239644566,271.3696138212913,INR,0.9868261466958751,Warehouse2,0,True
639,1962,Wholesale,729,25,2025-09-30,2025-10-04,59,8557.181811073624,Cancelled,North,Zone2,34,GroupB,Unit2,5018,10174,AgentA,Large,Low,43168,0.15674059775219507,Card,15.88196779564823,260.29651569865337,EUR,0.8124633029304658,Warehouse2,2,True
640,1075,Retail,369,60,2025-10-01,2025-10-05,4,4958.573566452368,Delivered,South,Zone1,87,GroupA,Unit1,5225,10515,AgentB,Medium,Low,36732,0.02252142980786236,Card,12.15393111466747,277.5667502939166,INR,0.9605333858224752,Warehouse3,4,True
641,1153,Retail,691,48,2025-10-02,2025-10-06,67,4124.912159700232,Pending,South,Zone2,34,GroupA,Unit3,5472,10310,AgentC,Small,Medium,41511,0.18241289057527785,Card,13.982416562200541,422.43582495924426,EUR,0.7243866082491104,Warehouse3,0,True
642,1655,Wholesale,704,95,2025-10-03,2025-10-07,29,9041.588710460848,Pending,West,Zone3,28,GroupB,Unit3,5094,10321,AgentB,Medium,Medium,32426,0.03892592944064493,NetBanking,13.87356820795397,93.34961063220325,USD,0.7166143093683129,Warehouse2,4,True
643,1434,Wholesale,877,85,2025-10-04,2025-10-08,29,6078.124727148751,Delivered,West,Zone3,48,GroupA,Unit2,5880,10578,AgentA,Small,Medium,40982,0.12259546831787207,Card,15.940881011560558,164.86513463274673,USD,1.0164177090011353,Warehouse3,2,True
644,1996,Retail,943,97,2025-10-05,2025-10-09,98,5808.478670584206,Pending,South,Zone2,88,GroupC,Unit2,5296,10134,AgentA,Medium,Medium,26746,0.19712672401754083,NetBanking,6.723402243486751,445.4181603133712,INR,1.4528158581577872,Warehouse2,3,False
645,1085,Wholesale,961,49,2025-10-06,2025-10-10,98,5631.782851781537,Pending,West,Zone3,89,GroupA,Unit1,5592,10054,AgentC,Large,Low,38514,0.17647930695327277,UPI,13.576465825263494,284.62452023358185,EUR,1.3970858729857663,Warehouse3,2,False
646,1696,Retail,460,47,2025-10-07,2025-10-11,28,3774.578208593361,Delivered,North,Zone1,36,GroupA,Unit3,5174,10975,AgentB,Medium,High,13851,0.1913127857122338,NetBanking,12.476742707247546,295.86103648109037,INR,1.1091542671340984,Warehouse1,1,False
647,1284,Retail,356,69,2025-10-08,2025-10-12,77,7877.86672493836,Delivered,East,Zone3,83,GroupB,Unit1,5221,10542,AgentA,Large,Low,29796,0.06851975424362389,Card,5.4016625934271,244.2506468608366,USD,1.1521811049366646,Warehouse2,3,True
648,1973,Retail,232,68,2025-10-09,2025-10-13,79,2602.7045957561527,Delivered,West,Zone1,72,GroupB,Unit3,5614,10585,AgentA,Large,Medium,20498,0.021115128443892673,NetBanking,7.6184978146964335,278.9975711432081,INR,0.7047467973968451,Warehouse1,3,False
649,1219,Retail,375,19,2025-10-10,2025-10-14,87,9395.060104408623,Pending,South,Zone2,77,GroupA,Unit2,5053,10530,AgentA,Medium,High,42852,0.037669374657890026,Card,8.47843003791687,107.05906797444959,EUR,0.8724009246670124,Warehouse3,3,False
650,1068,Retail,875,73,2025-10-11,2025-10-15,44,8950.453529964912,Pending,West,Zone2,28,GroupB,Unit1,5694,10155,AgentB,Large,Low,44592,0.10009897901532278,Card,5.94323288057916,277.96478071488286,INR,0.719819301547507,Warehouse2,2,True
651,1046,Wholesale,782,72,2025-10-12,2025-10-16,90,3441.0552241814917,Cancelled,West,Zone3,37,GroupC,Unit1,5862,10848,AgentB,Large,High,25930,0.15864593565466445,NetBanking,9.611357476684418,498.61483267644724,EUR,1.3036316261563101,Warehouse3,1,False
652,1093,Wholesale,612,58,2025-10-13,2025-10-17,4,7321.691321333471,Cancelled,West,Zone3,94,GroupC,Unit3,5402,10667,AgentC,Small,Medium,31159,0.030030728836775045,NetBanking,5.353632613301184,287.3633107328503,EUR,0.8165166368211981,Warehouse2,4,True
653,1749,Wholesale,412,73,2025-10-14,2025-10-18,90,5774.909625050956,Delivered,East,Zone1,87,GroupB,Unit3,5317,10146,AgentA,Small,High,39536,0.1319463064521514,UPI,12.191385399350484,31.757208146954866,USD,1.3952376819814536,Warehouse3,2,False
654,1957,Wholesale,675,41,2025-10-15,2025-10-19,9,3442.7280897924225,Cancelled,North,Zone1,42,GroupA,Unit3,5866,10484,AgentA,Large,High,34252,0.06471552080790237,UPI,7.749512487537235,400.25346573182327,EUR,1.2146594509406305,Warehouse1,0,False
655,1452,Retail,985,16,2025-10-16,2025-10-20,5,9886.364315154922,Pending,South,Zone3,19,GroupC,Unit2,5348,10598,AgentC,Medium,Medium,34003,0.0682404144784307,UPI,8.731040371619581,204.27296007445992,EUR,0.8835349412125706,Warehouse1,0,False
656,1203,Retail,383,30,2025-10-17,2025-10-21,56,349.8497238978156,Cancelled,East,Zone3,92,GroupC,Unit1,5442,10019,AgentA,Large,High,45139,0.13238354603158528,UPI,16.83613114022669,85.30131276576532,EUR,0.8261762536665997,Warehouse3,2,False
657,1911,Retail,220,29,2025-10-18,2025-10-22,96,2601.1957031507377,Pending,South,Zone2,39,GroupA,Unit3,5832,10268,AgentC,Medium,Low,49836,0.09339988390664405,UPI,11.536619038605831,432.63470505107875,INR,1.2020997607384425,Warehouse1,4,False
658,1217,Retail,206,35,2025-10-19,2025-10-23,84,5248.733205000389,Delivered,South,Zone2,31,GroupB,Unit2,5579,10332,AgentC,Small,High,32205,0.1624066586051988,NetBanking,8.497181106177406,107.00689521213411,USD,1.4206695842258588,Warehouse1,0,True
659,1473,Wholesale,786,77,2025-10-20,2025-10-24,50,5267.334734437783,Delivered,South,Zone2,12,GroupC,Unit3,5539,10554,AgentA,Medium,Low,40523,0.03118370193256541,UPI,12.780002857224861,461.1760210306813,INR,1.2746881751315051,Warehouse3,4,False
660,1431,Retail,303,95,2025-10-21,2025-10-25,75,5930.437441961085,Pending,East,Zone3,91,GroupA,Unit1,5785,10906,AgentB,Large,High,17464,0.1579896539534077,NetBanking,7.621728653277443,226.4802803168767,INR,0.9788373212827021,Warehouse2,3,True
661,1340,Retail,264,24,2025-10-22,2025-10-26,15,7541.5941030269005,Cancelled,North,Zone3,84,GroupA,Unit3,5281,10943,AgentB,Large,High,27110,0.012847049611484175,UPI,5.967143914934403,373.967509027353,USD,1.1699068762149176,Warehouse3,2,False
662,1550,Wholesale,404,94,2025-10-23,2025-10-27,32,6272.430522141034,Delivered,South,Zone3,57,GroupC,Unit1,5359,10910,AgentB,Large,Medium,17121,0.038810776049121004,Card,5.271782607203493,278.02796666587506,INR,0.9486093562979371,Warehouse2,3,True
663,1611,Wholesale,596,88,2025-10-24,2025-10-28,28,6042.786459227566,Delivered,North,Zone2,11,GroupB,Unit2,5914,10400,AgentB,Large,Medium,19840,0.13122994290063308,UPI,17.36987758989133,135.74713391846166,INR,1.4993196534229272,Warehouse1,0,False
664,1288,Wholesale,731,95,2025-10-25,2025-10-29,22,629.7931828391286,Cancelled,North,Zone3,85,GroupC,Unit2,5822,10949,AgentA,Large,Low,47080,0.17098513130221427,Card,14.419940713860512,338.8341855030002,EUR,1.2990713507694809,Warehouse1,4,False
665,1253,Wholesale,655,23,2025-10-26,2025-10-30,17,3827.6498491140533,Cancelled,West,Zone1,63,GroupA,Unit3,5630,10305,AgentC,Medium,Medium,19461,0.050535925547869814,NetBanking,15.399325927800971,479.3771499361725,INR,1.1915053118054029,Warehouse1,3,False
666,1733,Retail,923,36,2025-10-27,2025-10-31,59,2397.3518230414443,Pending,East,Zone3,15,GroupC,Unit1,5891,10027,AgentC,Large,Medium,30927,0.06543832116578259,UPI,17.751930466324815,387.1221137277921,USD,1.0386073142126633,Warehouse1,0,False
667,1356,Retail,255,49,2025-10-28,2025-11-01,90,2727.1641048595566,Cancelled,East,Zone3,49,GroupB,Unit1,5952,10466,AgentA,Small,Medium,34398,0.10742414965734799,NetBanking,17.111173144374714,305.9688183218373,INR,1.1945218322076459,Warehouse1,1,False
668,1022,Wholesale,466,67,2025-10-29,2025-11-02,71,5587.940995969414,Cancelled,West,Zone3,11,GroupA,Unit1,5645,10259,AgentB,Large,Medium,43086,0.042314561297860466,UPI,14.579871582287707,495.4077730502698,EUR,0.9732928499738678,Warehouse2,3,True
669,1761,Retail,818,37,2025-10-30,2025-11-03,57,2075.1026178031234,Cancelled,West,Zone3,82,GroupB,Unit3,5640,10533,AgentC,Medium,Medium,25329,0.16223125231750113,NetBanking,14.021831907651151,140.01006699791552,INR,0.7230918715664245,Warehouse2,1,False
670,1521,Retail,719,35,2025-10-31,2025-11-04,26,3010.0961000672855,Pending,North,Zone3,11,GroupC,Unit1,5007,10981,AgentA,Large,Low,25791,0.15472732900115216,UPI,9.379049960159897,40.547329075629214,USD,1.0160708178853062,Warehouse2,1,False
671,1757,Retail,350,72,2025-11-01,2025-11-05,25,2447.138614321667,Pending,South,Zone1,83,GroupC,Unit1,5992,10886,AgentA,Large,Low,24372,0.029058342393156324,UPI,6.352224273336327,25.744124396806228,EUR,1.4443846556638935,Warehouse3,0,True
672,1836,Wholesale,981,75,2025-11-02,2025-11-06,10,9490.179137860128,Delivered,East,Zone1,64,GroupB,Unit1,5562,10100,AgentB,Medium,Medium,37354,0.09276594636332643,Card,12.458393128778487,358.23706098381115,INR,1.2010408758190927,Warehouse1,2,False
673,1099,Retail,433,34,2025-11-03,2025-11-07,45,9452.190748493842,Pending,South,Zone3,81,GroupC,Unit1,5490,10550,AgentA,Large,Medium,31537,0.1549655533309243,NetBanking,12.4912928361517,416.8138587197436,USD,0.7671645624567213,Warehouse1,4,False
674,1801,Wholesale,741,12,2025-11-04,2025-11-08,83,6138.4214301009115,Delivered,South,Zone2,69,GroupB,Unit3,5340,10801,AgentC,Medium,Low,44370,0.06746590622068296,NetBanking,17.379084710404673,321.19926336741804,USD,1.4079948907160207,Warehouse1,0,False
675,1179,Retail,610,81,2025-11-05,2025-11-09,11,9252.77244044581,Cancelled,West,Zone3,15,GroupC,Unit3,5471,10352,AgentC,Large,High,35405,0.12662136454354633,NetBanking,10.753420486602222,453.4630327471672,INR,0.9150998794732118,Warehouse3,3,False
676,1222,Retail,392,53,2025-11-06,2025-11-10,77,7879.545190136894,Delivered,South,Zone3,28,GroupB,Unit1,5792,10299,AgentA,Small,Low,33703,0.010042624291514547,NetBanking,13.980499115978889,352.008263196561,INR,0.895015594466182,Warehouse3,4,False
677,1905,Retail,119,51,2025-11-07,2025-11-11,53,5940.484039737907,Delivered,North,Zone3,36,GroupB,Unit1,5686,10681,AgentC,Large,High,25234,0.1217377521058636,NetBanking,12.474618156157383,191.76777674042006,EUR,0.9376727750242566,Warehouse3,2,True
678,1761,Wholesale,381,15,2025-11-08,2025-11-12,72,163.70859381827756,Cancelled,West,Zone2,10,GroupA,Unit2,5694,10295,AgentA,Medium,Medium,17532,0.030530596000121403,Card,7.29788297831364,98.81656289864199,INR,1.1617617889007659,Warehouse1,0,False
679,1658,Retail,896,48,2025-11-09,2025-11-13,68,7747.9112321861,Delivered,South,Zone2,42,GroupA,Unit2,5703,10352,AgentC,Small,Medium,45416,0.16611666502289027,UPI,12.696836000813917,463.0772644939866,EUR,1.1357504747471814,Warehouse2,2,True
680,1441,Wholesale,100,61,2025-11-10,2025-11-14,95,7054.634581725842,Pending,West,Zone2,49,GroupB,Unit1,5248,10907,AgentB,Medium,Low,16903,0.0710898927160957,Card,12.02151722171666,60.762603498764946,INR,1.0931310036983053,Warehouse3,3,False
681,1607,Wholesale,218,32,2025-11-11,2025-11-15,28,6191.011167495899,Pending,North,Zone1,41,GroupC,Unit1,5234,10129,AgentC,Large,Medium,28242,0.05631077254563915,NetBanking,11.420777920821621,276.0643178357387,USD,1.2740294908101015,Warehouse3,0,False
682,1768,Wholesale,134,98,2025-11-12,2025-11-16,75,7628.20068565647,Pending,North,Zone2,78,GroupC,Unit2,5082,10155,AgentB,Small,High,23788,0.16817779534229702,NetBanking,11.674498137430172,163.86388338402068,USD,0.9532301850679672,Warehouse2,3,True
683,1324,Retail,297,59,2025-11-13,2025-11-17,65,5177.92943127018,Pending,South,Zone1,26,GroupC,Unit2,5092,10073,AgentB,Medium,High,45249,0.010028804614362043,UPI,7.131843635465316,142.99335368463954,USD,1.325651617257945,Warehouse3,4,False
684,1515,Retail,584,52,2025-11-14,2025-11-18,49,7070.424386081257,Delivered,West,Zone1,17,GroupB,Unit1,5884,10341,AgentA,Small,Low,44588,0.07932175986686896,Card,11.025210505998682,326.4590774392792,USD,0.8402573427028792,Warehouse2,4,False
685,1015,Retail,856,28,2025-11-15,2025-11-19,47,9358.203658592283,Delivered,South,Zone2,66,GroupB,Unit3,5393,10464,AgentB,Small,High,39513,0.07400070811500628,UPI,12.873492533680757,123.30609932160776,EUR,1.3260966312616074,Warehouse1,2,True
686,1791,Retail,158,78,2025-11-16,2025-11-20,52,3820.4696568762542,Cancelled,South,Zone2,51,GroupB,Unit3,5823,10089,AgentC,Medium,Low,29542,0.05696007484991017,UPI,11.362839582912013,459.01890230377387,USD,1.2310480842002263,Warehouse2,2,False
687,1335,Wholesale,936,60,2025-11-17,2025-11-21,88,7110.406165516191,Delivered,West,Zone2,18,GroupB,Unit1,5267,10578,AgentC,Small,Low,42294,0.1823508664002954,Card,11.352920536639914,208.96151545857083,EUR,1.246566647638069,Warehouse2,4,False
688,1758,Wholesale,260,20,2025-11-18,2025-11-22,54,4809.309398308491,Delivered,South,Zone1,96,GroupA,Unit1,5416,10454,AgentB,Medium,High,13684,0.15018567870334446,UPI,6.007730227308815,341.91391989754266,EUR,1.085242717701808,Warehouse1,1,True
689,1257,Wholesale,790,21,2025-11-19,2025-11-23,60,6776.556552958417,Delivered,North,Zone3,44,GroupB,Unit2,5631,10747,AgentA,Small,High,33795,0.012784632838387756,Card,7.480063976217355,366.60030149100646,EUR,1.2336012261446916,Warehouse3,4,True
690,1496,Retail,305,83,2025-11-20,2025-11-24,57,7652.644021988205,Cancelled,West,Zone2,80,GroupC,Unit2,5582,10711,AgentB,Small,High,13651,0.14293748988699082,Card,9.17264500608151,344.64143036641184,INR,0.7638376372475659,Warehouse1,0,False
